452;5.941666667;21390;249548.7775
453;5.95;21420;252754.26
454;5.95;21420;250080.5621
455;5.958333333;21450;252793.4698
456;5.958333333;21450;250541.6267
457;5.966666667;21480;252785.7692
458;5.966666667;21480;251014.1003
459;5.975;21510;252791.4454
460;5.975;21510;251455.0726
461;5.983333333;21540;252869.7609
462;5.983333333;21540;251988.0752
463;5.991666667;21570;253013.531
464;5.991666667;21570;252479.9116
465;6;21600;253189.096
466;6;21600;253130.0507
467;6.008333333;21630;253078.4182
468;6.008333333;21630;253476.8312
469;6.016666667;21660;253228.2817
470;6.016666667;21660;254020.829
471;6.025;21690;253291.424
472;6.025;21690;254569.9984
473;6.033333333;21720;253331.1731
474;6.033333333;21720;255040.7111
475;6.041666667;21750;253506.7192
476;6.041666667;21750;255509.0364
477;6.05;21780;253659.4445
478;6.05;21780;256096.0562
479;6.058333333;21810;253650.9035
480;6.058333333;21810;256585.0811
481;6.066666667;21840;253659.1674
482;6.066666667;21840;257083.3835
483;6.075;21870;253676.8954
484;6.075;21870;257574.3884
485;6.083333333;21900;253731.796
486;6.083333333;21900;258010.4199
487;6.091666667;21930;253906.1163
488;6.091666667;21930;258446.9004
489;6.1;21960;254057.9133
490;6.1;21960;258932.7106
491;6.108333333;21990;254146.3517
492;6.108333333;21990;259317.3329
493;6.116666667;22020;254265.4572
494;6.116666667;22020;259749.188
495;6.125;22050;254317.3586
496;6.125;22050;260063.4331
497;6.133333333;22080;254421.8015
498;6.133333333;22080;260353.3578
499;6.141666667;22110;254472.5232
500;6.141666667;22110;260756.4835
501;6.15;22140;254677.8275
502;6.15;22140;261118.1292
503;6.158333333;22170;254806.7239
504;6.158333333;22170;261466.3903
505;6.166666667;22200;254688.5873
506;6.166666667;22200;261872.3848
507;6.175;22230;254823.0998
508;6.175;22230;262275.0943
509;6.183333333;22260;254844.7783
510;6.183333333;22260;262781.2412
511;6.191666667;22290;254950.6259
512;6.191666667;22290;263044.4275
513;6.2;22320;255021.0533
514;6.2;22320;263578.9248
515;6.208333333;22350;255085.1448
516;6.208333333;22350;263879.7644
517;6.216666667;22380;255207.8987
518;6.216666667;22380;264150.5353
519;6.225;22410;255259.1166
520;6.225;22410;264555.7101
521;6.233333333;22440;255255.5491
522;6.233333333;22440;264948.8676
523;6.241666667;22470;255442.2176
524;6.241666667;22470;265254.8125
525;6.25;22500;255508.6955
526;6.25;22500;265529.563
527;6.258333333;22530;255578.1329
528;6.258333333;22530;265870.9539
529;6.266666667;22560;255620.6367
530;6.266666667;22560;266211.4655
531;6.275;22590;255697.8073
532;6.275;22590;266583.7616
533;6.283333333;22620;255745.7477
534;6.283333333;22620;266904.0669
535;6.291666667;22650;255689.0132
536;6.291666667;22650;267205.027
537;6.3;22680;255895.0378
538;6.3;22680;267641.0507
539;6.308333333;22710;256038.7701
540;6.308333333;22710;267916.0576
541;6.316666667;22740;256150.4362
542;6.316666667;22740;268244.0983
543;6.325;22770;256309.0025
544;6.325;22770;268510.9646
545;6.333333333;22800;256267.867
546;6.333333333;22800;268748.4935
547;6.341666667;22830;256357.0008
548;6.341666667;22830;269022.1664
549;6.35;22860;256416.4952
550;6.35;22860;269267.0381
551;6.358333333;22890;256449.1027
552;6.358333333;22890;269650.915
553;6.366666667;22920;256490.7049
554;6.366666667;22920;270059.1237
555;6.375;22950;256702.1445
556;6.375;22950;270425.4846
557;6.383333333;22980;256814.7627
558;6.383333333;22980;270798.311
559;6.391666667;23010;256827.9017
560;6.391666667;23010;271157.4724
561;6.4;23040;256930.2303
562;6.4;23040;271415.1323
563;6.408333333;23070;256867.8432
564;6.408333333;23070;271759.9545
565;6.416666667;23100;256991.9208
566;6.416666667;23100;272119.4066
567;6.425;23130;256958.9808
568;6.425;23130;272404.3415
569;6.433333333;23160;257069.2829
570;6.433333333;23160;272744.0286
571;6.441666667;23190;257049.3706
572;6.441666667;23190;273102.1947
573;6.45;23220;257240.7992
574;6.45;23220;273418.5755
575;6.458333333;23250;257185.0409
576;6.458333333;23250;273695.2035
577;6.466666667;23280;257280.251
578;6.466666667;23280;273940.5918
579;6.475;23310;257242.6951
580;6.475;23310;274216.2388
581;6.483333333;23340;257385.0116
582;6.483333333;23340;274408.6487
583;6.491666667;23370;257574.7273
584;6.491666667;23370;274677.4245
585;6.5;23400;257606.5892
586;6.5;23400;274948.0181
587;6.508333333;23430;257702.4322
588;6.508333333;23430;275087.6704
589;6.516666667;23460;257748.4845
590;6.516666667;23460;275299.9215
591;6.525;23490;257774.3452
592;6.525;23490;275597.8862
593;6.533333333;23520;257916.8077
594;6.533333333;23520;275939.44
595;6.541666667;23550;257972.447
596;6.541666667;23550;276175.6461
597;6.55;23580;258032.9943
598;6.55;23580;276411.9693
599;6.558333333;23610;258098.4361
600;6.558333333;23610;276728.2039
601;6.566666667;23640;258084.1026
602;6.566666667;23640;276914.6935
603;6.575;23670;257970.5863
604;6.575;23670;277222.9474
605;6.583333333;23700;258094.8196
606;6.583333333;23700;277365.3846
607;6.591666667;23730;258177.6594
608;6.591666667;23730;277670.7581
609;6.6;23760;258314.9055
610;6.6;23760;277951.2483
611;6.608333333;23790;258409.0743
612;6.608333333;23790;278200.4502
613;6.616666667;23820;258539.0665
614;6.616666667;23820;278489.075
615;6.625;23850;258547.3093
616;6.625;23850;278763.4293
617;6.633333333;23880;258631.0717
618;6.633333333;23880;279005.2684
619;6.641666667;23910;258576.1438
620;6.641666667;23910;279164.765
621;6.65;23940;258755.2768
622;6.65;23940;279378.2977
623;6.658333333;23970;258917.9741
624;6.658333333;23970;279611.7773
625;6.666666667;24000;258920.4157
626;6.666666667;24000;279894.0686
627;6.675;24030;259019.63
