;epoch_h;svs;Ispb;Vtec;Vtec2;Vtec3
21233;18.716666666666665;G17;166938.12780143652;175395.80449709372;59017.00542988212;166034.72349878706
21238;18.725;G12;105740.17112706626;111097.34263075014;37381.92308581188;105167.94639436346
21240;18.725;G17;155992.92573966;163896.07974103338;55147.589509036596;155148.75261904305
21245;18.733333333333334;G12;90987.94193746758;95597.71327158522;32166.62325196578;90495.55053882138
21247;18.733333333333334;G17;136862.6156544393;143796.5604049403;48384.52328178325;136121.9683410757
21252;18.741666666666667;G12;94033.5632142569;98797.63650704475;33243.33023195201;93524.69009629391
21254;18.741666666666667;G17;99648.92821893064;104697.495787311;35228.50900049423;99109.66692678013
21259;18.75;G12;108119.56277171773;113597.28268173539;38223.100421760195;107534.46169567876
21261;18.75;G17;106025.69801096621;111397.33531766194;37482.86432601522;105451.92811767706
21266;18.758333333333333;G12;103170.42775373884;108397.40695846353;36473.45142260108;102612.10947398806
21268;18.758333333333333;G17;152756.95273419473;160496.16088427254;54003.58820178789;151930.29144251044
21273;18.766666666666666;G12;119350.29207195122;125397.00049722767;42193.45770815425;118704.41465137467
21275;18.766666666666666;G17;174552.18134796683;183395.61295826267;61708.77300519289;173607.57274510668
21280;18.775;G12;89655.48231863488;94197.7465301166;31695.56383854476;89170.30167386866
21282;18.775;G17;177026.74885695626;185995.55081989858;62583.59750477244;176068.74885595203
21287;18.783333333333335;G12;84991.87453911292;89297.86386627662;30046.85620493417;84531.93152812979
21289;18.783333333333335;G17;219855.80094258164;230994.474345274;77724.79042925849;218666.02674809552
21294;18.791666666666668;G12;85182.22591323189;89497.85911505787;30114.150406851466;84721.25279455162
21296;18.791666666666668;G17;85658.10452580778;89997.84742327101;30282.385974317283;85194.5561369253
21301;18.8;G12;91749.34707938641;96397.69389419006;32435.79993428974;91252.83525187038
21303;18.8;G17;122300.73783895955;128496.92629455663;43236.51764985443;121638.89375195542
21308;18.808333333333334;G12;94890.1445750707;99697.61531282036;33546.15420325241;94376.63597151123
21310;18.808333333333334;G17;101647.61711534418;106797.44534073377;35935.09793260797;101097.53969525179
21315;18.816666666666666;G12;74903.25348359319;78698.11754347177;26480.26413004385;74497.90617096482
21317;18.816666666666666;G17;145999.48019392125;153396.33085635913;51614.64447243233;145209.38771876987
21322;18.825;G12;88894.07717671605;93397.76590751176;31426.3871562208;88413.01696081964
21324;18.825;G17;167414.00605945542;175895.79243278675;59185.240872002745;166508.02648852248
21329;18.833333333333332;G12;95461.19834287057;100297.60068664394;33748.03668365908;94944.5994181384
21331;18.833333333333332;G17;82898.00977836139;87097.91650220317;29306.620109189193;82449.39795012807
21336;18.841666666666665;G12;88418.19856414016;92897.77759929861;31258.15158875498;87939.71361844597
21338;18.841666666666665;G17;123728.37261301622;129996.8901016357;43741.2239762163;123058.80272116164
21343;18.85;G12;107167.80625567996;112597.30681034936;37886.62953751895;106587.85571620797
21345;18.85;G17;138861.30455085283;145896.50995836308;49091.11221389698;138109.84110954736
21350;18.858333333333334;G12;90702.41505356765;95297.72058467343;32065.682011762445;90211.56881550778
21352;18.858333333333334;G17;165986.37093084175;174395.82825318756;58680.53442029568;165088.11716667798
21357;18.866666666666667;G12;84896.69902933195;89197.86642814608;30013.209166648132;84437.27107123804
21359;18.866666666666667;G17;201962.77461185568;212194.92393999893;71399.13645179491;200869.83052555087
21364;18.875;G12;81660.72602386666;85797.94757138519;28869.207859399412;81218.8098947054
21366;18.875;G17;100219.9819867305;105297.48116113458;35430.3914809009;99677.6303734073
21371;18.883333333333333;G12;91463.82019548648;96097.70120727827;32334.858694086404;90968.85352855679
21373;18.883333333333333;G17;133912.16988743094;140696.63460761134;47341.463340083064;133187.48924049494
21378;18.891666666666666;G12;76806.76687022577;80698.06965876401;27153.206023871546;76391.11848254474
21380;18.891666666666666;G17;160751.7090289629;168895.9598430039;56829.94418093323;159881.78322167366
21385;18.9;G12;84040.11802307513;88297.88799489057;29710.385320692927;83585.32554865898
21387;18.9;G17;61483.4839128272;64598.4549257755;21736.02370961877;61150.75918037546
21392;18.908333333333335;G12;81755.90153364764;85897.94500951575;28902.854897685458;81313.47035159716
21394;18.908333333333335;G17;125631.88635420581;131996.84258944806;44414.165995389194;124952.01538537983
21399;18.916666666666668;G12;88418.19856414016;92897.77759929861;31258.15158875498;87939.71361844597
21401;18.916666666666668;G17;88798.90166693507;93297.7684693812;31392.74011793475;88318.35650392788
21406;18.925;G12;96984.00933582224;101897.56267689382;34286.39029899739;96459.16954951295
21408;18.925;G17;151710.02035381895;159396.1872022358;53633.4701539154;150889.02465350958
21413;18.933333333333334;G12;88418.19891869716;92897.77797181874;31258.15171410018;87939.71397108425
21415;18.933333333333334;G17;122205.56232917857;128396.92885642606;43202.87061156839;121544.23329506365
21421;18.941666666666666;G12;90416.8878151107;94997.72752524153;31964.74064621391;89927.58673955592
21423;18.941666666666666;G17;151519.66897969999;159196.19195345455;53566.175951998106;150699.70338708773
21429;18.95;G12;80518.61777915292;84597.97607869779;28465.44264789568;80082.88229617449
21431;18.95;G17;187971.9512732898;197495.27594847904;66453.01355096317;186954.72008833432
21437;18.958333333333332;G12;99173.04960635475;104197.50747909785;35060.273433028415;98636.36358440644
21439;18.958333333333332;G17;174266.6544640669;183095.62027135087;61607.831764989554;173323.5910217931
21445;18.966666666666665;G12;77187.46961846367;81098.06015632646;27287.794427706118;76769.76101538836
21447;18.966666666666665;G17;269537.5017873755;283193.22608173365;95288.57437207653;268078.86952614796
21453;18.975;G12;74998.42934793117;78798.11535412246;26513.911293675097;74592.56698049488
21455;18.975;G17;215477.72040151665;226394.584740866;76177.02416119644;214311.63867830858
21461;18.983333333333334;G12;81660.72637842367;85797.94794390531;28869.20798474461;81218.81024734367
21463;18.983333333333334;G17;155231.52024318418;163096.09874590847;54878.412701367444;154391.4675533558
21469;18.991666666666667;G12;70715.52396209013;74298.22281532484;24999.79193855389;70332.83901496138
21471;18.991666666666667;G17;181214.47837845932;190395.4455480455;64064.0696962624;180233.81601195547
21477;19.0;G12;82898.00977836139;87097.91650220317;29306.620109189193;82449.39795012807
21479;19.0;G17;173314.8975934721;182095.64402744468;61271.360755403104;172376.984689684
21485;19.008333333333333;G12;76426.06412198785;80298.07916120155;27018.617620036966;76012.4759497011
21487;19.008333333333333;G17;82898.00977836139;87097.91650220317;29306.620109189193;82449.39795012807
21493;19.016666666666666;G12;90987.94193746758;95597.71327158522;32166.62325196578;90495.55053882138
21495;19.016666666666666;G17;181690.35663647822;190895.43348373854;64232.305138383024;180707.11900169088
21501;19.025;G12;100505.50922518744;105597.4742205665;35531.33284644943;99961.61244935916
21503;19.025;G17;115923.96769236698;121797.08639168555;40982.16219898825;115296.6322084202
21509;19.033333333333335;G12;88037.49617045924;92497.78747425627;31123.5633102656;87561.07143824061
21511;19.033333333333335;G17;138004.72354459603;144996.5315251076;48788.28836794178;137257.89558696834
21517;19.041666666666668;G12;89084.428550835;93597.761156293;31493.681358138085;88602.33822724146
21519;19.041666666666668;G17;130866.54825608463;137496.7109996317;46264.75623475164;130158.34933038412
21525;19.05;G12;72999.74009696062;76698.16542817956;25807.322236216165;72604.69385938493
21527;19.05;G17;135339.80501604461;142196.59878721053;47846.169791790126;134607.39856233943
21533;19.058333333333334;G12;79662.03712745312;83697.99801796241;28162.61892728568;79230.93712623372
21535;19.058333333333334;G17;89274.77992495397;93797.75640507424;31560.97556005538;88791.65949366329
21541;19.066666666666666;G12;75759.83448984999;79598.09597672727;26783.087975999053;75349.85169354387
21543;19.066666666666666;G17;188828.53192498963;198395.25400921443;66755.83727157317;187806.6652582751
21549;19.075;G12;94794.96906528973;99597.6178746898;33512.50716496636;94281.97551461945
21551;19.075;G17;109737.54891989336;115297.24173759572;38795.100950039356;109143.6919313068
21557;19.083333333333332;G12;91558.99605982445;96197.69901792893;32368.505857717646;91063.51433808682
21559;19.083333333333332;G17;121253.80545858378;127396.95261251989;42866.39960198194;120597.62696295456
21565;19.091666666666665;G12;98601.99583855487;103597.52210527426;34858.39095262174;98068.40013777926
21567;19.091666666666665;G17;112402.46815755877;118097.17522053301;39737.2197768814;111794.18966121227
21573;19.1;G12;91654.17156960543;96297.6964560595;32402.152896003692;91158.1747949786
21575;19.1;G17;115067.38668611017;120897.10795843006;40679.33835303305;114444.68668584117
21581;19.108333333333334;G12;85943.63140970771;90297.8401101828;30383.327214520617;85478.5378602389
21583;19.108333333333334;G17;171887.26246485842;180595.6798478455;60766.654303696036;170957.0753678395
21589;19.116666666666667;G12;73094.91560674159;76798.1628663101;25840.969274502204;72699.35431627669
21591;19.116666666666667;G17;82422.1315203425;86597.92856651013;29138.38466706857;81976.09496039267
21597;19.125;G12;96317.77970368438;101197.57949241957;34050.86065495947;95796.54529335572
21599;19.125;G17;195014.95069746324;204895.09866330426;68942.89852052207;193959.6055353885
21605;19.133333333333333;G12;86133.98242926966;90497.83498644391;30450.621291092706;85667.85877402242
21607;19.133333333333333;G17;215763.24693085958;226694.57705525766;76277.96527605457;214595.62004898387
21613;19.141666666666666;G12;93367.33358211904;98097.65332257048;33007.80058791409;92862.06584013668
21615;19.141666666666666;G17;153803.88511457047;161596.13456630925;54373.70624966037;152971.55823151127
21621;19.15;G12;94604.61769117077;99397.62262590857;33445.212963049074;94092.65424819765
21623;19.15;G17;82802.83391402342;86997.91869155249;29272.97294555795;82354.73714059804
21629;19.158333333333335;G12;84706.34765521299;88997.87117936484;29945.914964730837;84247.9498048162
21631;19.158333333333335;G17;103836.6573858767;109097.3901429378;36708.981066639;103274.7337301453
21637;19.166666666666668;G12;102599.37398593898;107797.42158463995;36271.56894219441;102044.14602736088
21639;19.166666666666668;G17;126393.29149612463;132796.82321205287;44683.342677713146;125709.30009842881
21645;19.175;G12;106691.92764310405;112097.3185021362;37718.39397005313;106114.55237383427
21647;19.175;G17;35690.87679711399;37499.10299989956;12617.660791295903;35497.73163555931
21653;19.183333333333334;G12;94414.26596249481;99197.62700460722;33377.918635786584;93903.33262913756
21655;19.183333333333334;G17;106120.87387530418;111497.33312831262;37516.51148964646;105546.5889272071
21661;19.191666666666666;G12;89465.13129907292;93997.75165385546;31628.269761972664;88980.9807600851
21663;19.191666666666666;G17;105740.17077250927;111097.34225823004;37381.92296046668;105167.9460417252
21669;19.2;G12;102599.37398593898;107797.42158463995;36271.56894219441;102044.14602736088
21671;19.2;G17;176550.87059893738;185495.56288420557;62415.362062651824;175595.44586621664
21677;19.208333333333332;G12;86419.5096677266;90797.82804587582;30551.56265664124;85951.8408499743
21679;19.208333333333332;G17;182546.93799729203;191795.41228951415;64535.129109683425;181559.0648769082
21685;19.216666666666665;G12;88037.49617045924;92497.78747425627;31123.5633102656;87561.07143824061
21687;19.216666666666665;G17;303610.39208175684;318992.36965325277;107334.23450974807;301967.3705734409
21693;19.225;G12;92510.75257586224;97197.67488931499;32704.976741958893;92010.12031755764
21695;19.225;G17;212432.09877017033;223194.66113288637;75100.31705586502;211282.49876819775
21701;19.233333333333334;G12;83088.36115248036;87297.9117509844;29373.914311106484;82638.7192165499
21703;19.233333333333334;G17;190827.22117596018;200495.20393515733;67462.42632903211;189794.53837938505
21709;19.241666666666667;G12;84896.69902933195;89197.86642814608;30013.209166648132;84437.27107123804
21711;19.241666666666667;G17;234036.97600982347;245894.11795809524;82738.20765735272;232770.45880437217
21717;19.25;G12;73285.26698086056;76998.15811509136;25908.2634764195;72888.67558269852
21719;19.25;G17;150948.61521190012;158596.20657963096;53364.29347159144;150131.73994046057
21725;19.258333333333333;G12;85087.0504034509;89397.8616769273;30080.503368565416;84626.59233765985
21727;19.258333333333333;G17;91939.69880806237;96597.68951549141;32503.094261552225;91442.15687093047
21733;19.266666666666666;G12;66147.09169234916;69498.33758961546;23384.731343229356;65789.12932611431
21735;19.266666666666666;G17;56629.52440462929;59498.57664063419;20020.0217487457;56323.067415576515
21741;19.275;G12;80423.44262392896;84497.97901308736;28431.795734954838;79988.22219192101
21743;19.275;G17;172172.78970331536;180895.6729072774;60867.59566924457;171241.05744379136
21749;19.283333333333335;G12;94128.73907859488;98897.63431769543;33276.97739558325;93619.35090582396
21751;19.283333333333335;G17;174837.70858642377;183695.60601769458;61809.71437074142;173891.55482105855
21757;19.291666666666668;G12;80137.91538547202;84197.98595365544;28330.854369406305;79704.24011596914
21759;19.291666666666668;G17;67669.90233074382;71098.29920734522;23923.08483322247;67303.69910485059
21765;19.3;G12;74998.42899337417;78798.11498160234;26513.911168329898;74592.5666278566
21767;19.3;G17;101742.79262512516;106897.44277886434;35968.74497089401;101192.20015214357
21773;19.308333333333334;G12;80899.32052739084;84997.96657626025;28600.03105173026;80461.52482901812
21775;19.308333333333334;G17;166842.95193709855;175295.80668644307;58983.35826625088;165940.06268925703
21781;19.316666666666666;G12;83944.94215873716;88197.8901842399;29676.738157061685;83490.66473912894
21783;19.316666666666666;G17;121920.03509072163;128096.93579699415;43101.929246019856;121260.25121911179
21789;19.325;G12;77758.52338626355;81698.04553015006;27489.676908112793;77337.72446201555
21791;19.325;G17;123823.54847735421;130096.88791228639;43774.87113984755;123153.46353069169
21797;19.333333333333332;G12;90892.7664276866;95497.71583345467;32132.976213679733;90400.8900819296
21799;19.333333333333332;G17;168556.11394961216;177095.76355295404;59589.00595816128;167643.9537344151
21805;19.341666666666665;G12;83754.5907846182;87997.89493545865;29609.443955144394;83301.34347270711
21807;19.341666666666665;G17;170459.62769080175;179095.71604076642;60261.947977334166;169537.16639863327
21813;19.35;G12;79186.15851487723;83198.00970974927;27994.383359819858;78757.63378386004
21815;19.35;G17;257259.84010676626;270293.5345842047;90948.09903780998;255867.6497814512
21821;19.358333333333334;G12;79662.03712745312;83697.99801796241;28162.61892728568;79230.93712623372
21823;19.358333333333334;G17;166367.07367907965;174795.81875075;58815.12282413025;165466.75969952162
21829;19.366666666666667;G12;86229.15829360764;90597.8327970946;30484.26845472395;85762.51958355248
21831;19.366666666666667;G17;136767.4397901013;143696.56259428966;48350.87611815201;136027.30753154567
21837;19.375;G12;95080.49594918966;99897.61056160158;33613.44840516969;94565.95723793305
21839;19.375;G17;175979.8164765805;184895.57713786187;62213.47945689996;175027.48206695117
21845;19.383333333333333;G12;90892.7664276866;95497.71583345467;32132.976213679733;90400.8900819296
21847;19.383333333333333;G17;145523.60158134534;152896.34254814597;51446.408904966505;144736.08437639617
21853;19.391666666666666;G12;87561.61791244036;91997.79953856324;30955.327868144977;87087.76844850522
21855;19.391666666666666;G17;189970.64016970337;199595.22550190185;67159.6024830769;188942.592856806
21861;19.4;G12;85467.75279713182;89797.85180196966;30215.0916470548;85005.2345178652
21863;19.4;G17;167889.88467203133;176395.7807409999;59353.47643946857;166981.32983089617
21869;19.408333333333335;G12;82326.95565600452;86497.93075585946;29104.737503437325;81881.43415086262
21871;19.408333333333335;G17;202343.4777146506;212594.9148100815;71533.72498097469;201248.47341103278
21878;19.416666666666668;G12;92605.92844020022;97297.67269996567;32738.62390559014;92104.7811270877
21880;19.416666666666668;G17;206911.90962983455;217394.79966327077;73148.78545095403;205792.18274724158
21886;19.425;G12;116875.72456296177;122797.06263559173;41318.63320857469;116243.2385405293
21888;19.425;G17;185307.0323901814;194695.3428380619;65510.89484946632;184304.22271106715
21894;19.433333333333334;G12;102123.49537336308;107297.43327642682;36103.333374728594;101570.8426849872
21896;19.433333333333334;G17;154279.76337258937;162096.12250200228;54541.941691780994;153444.86122124668
21903;19.441666666666666;G12;97079.18484560322;101997.56011502439;34320.03733728343;96553.83000640472
21905;19.441666666666666;G17;94699.79320095175;99497.62006403913;33478.86000133512;94187.31470508942
21911;19.45;G12;88513.37442847813;92997.77540994929;31291.79875238622;88034.37442797601
21913;19.45;G17;185211.85652584344;194595.3450274112;65477.24768583508;184209.56190153712
21919;19.458333333333332;G12;96127.42832956543;100997.58424363832;33983.566453042185;95607.22402693391
21921;19.458333333333332;G17;203485.58560480733;213794.8859302488;71937.49006713323;202384.40065692543
21927;19.466666666666665;G12;94223.91458837585;98997.63175582598;33310.62443386929;93714.01136271573
21929;19.466666666666665;G17;232609.3412357668;244394.15415101618;82233.50133099085;231350.54983516596
21936;19.475;G12;111260.35991284503;116897.2037278456;39333.454565377666;110658.26206268136
21938;19.475;G17;216524.65242733542;227494.55805038262;76547.14208372374;215352.90511467116
21945;19.483333333333334;G12;98982.69823223578;103997.51223031661;34992.97923111112;98447.04231798461
21947;19.483333333333334;G17;57486.1057654431;60398.55544640981;20322.845720046098;57175.01329079384
21954;19.491666666666667;G12;100505.50922518744;105597.4742205665;35531.33284644943;99961.61244935916
21956;19.491666666666667;G17;147807.81771621582;155296.28516100065;52253.93920262877;147007.9392208197
21963;19.5;G12;94319.09045271383;99097.62956647665;33344.27159750054;93808.67217224577
21965;19.5;G17;89369.95543473495;93897.7538432048;31594.622598341426;88886.31995055506
21972;19.508333333333333;G12;97840.58998752203;102797.5407376292;34589.21401960739;97311.1147194537
21974;19.508333333333333;G17;49776.87635457483;52298.749174590215;17597.43098110409;49507.503234944175
21981;19.516666666666666;G12;93557.684956238;98297.6485713517;33075.09478983138;93051.3871065585
21983;19.516666666666666;G17;209767.18024161892;220394.7283949893;74158.19847971336;208632.00174356884
21990;19.525;G12;96127.42832956543;100997.58424363832;33983.566453042185;95607.22402693391
21992;19.525;G17;210338.23400941878;220994.7137688129;74360.08096012003;209199.96519019603
21999;19.533333333333335;G12;95746.72558132751;100597.59374607586;33848.9780492076;95228.58149409026
22001;19.533333333333335;G17;71286.57772988999;74898.20818914843;25201.67441896056;70900.80246158855
22008;19.541666666666668;G12;101837.96848946315;106997.44058951503;36002.39213452526;101286.86096167362
22010;19.541666666666668;G17;91273.46882136751;95897.70595849701;32267.564492169113;90779.53226213496
22017;19.55;G12;99839.27923849259;104897.4906635721;35295.80307706632;99298.98784056366
22019;19.55;G17;122966.9674710974;129196.90947903089;43472.04729389235;122301.51800811265
22026;19.558333333333334;G12;102313.84674748204;107497.42852520804;36170.62757664588;101760.16395140902
22028;19.558333333333334;G17;187971.95091873282;197495.27557595895;66453.01342561797;186954.71973569607
22035;19.566666666666666;G12;91083.11744724856;95697.71070971579;32200.270290251825;90590.21099571315
22037;19.566666666666666;G17;152281.07447617583;159996.1729485795;53835.352759667265;151456.98845277503
22044;19.575;G12;93367.33358211904;98097.65332257048;33007.80058791409;92862.06584013668
22046;19.575;G17;155707.39850120305;163596.08668160147;55046.64814348806;154864.77054309117
22053;19.583333333333332;G12;81184.84776584778;85297.95963569217;28700.97241727879;80745.50690497
22055;19.583333333333332;G17;184069.7486356867;193395.37390724392;65073.48259967654;183073.63465564448
22062;19.591666666666665;G12;79852.38850157207;83897.99326674364;28229.913129202963;79420.25839265554
22064;19.591666666666665;G17;238034.35451176457;250094.01780998104;84151.38577227059;236746.20504659208
22071;19.6;G12;100791.03610908738;105897.46690747829;35632.27408665277;100245.59417267275
22073;19.6;G17;74522.55073535527;78298.1270459093;26345.675726209272;74119.26363812119
22080;19.608333333333334;G12;106977.45488156099;112397.31156156812;37819.33533560166;106398.53444978615
22082;19.608333333333334;G17;171316.20869705855;179995.6944740219;60564.77182328937;170389.11192121232
22089;19.616666666666667;G12;88513.37442847813;92997.77540994929;31291.79875238622;88034.37442797601
22091;19.616666666666667;G17;64624.281053954495;67898.37597188569;22846.37785323624;64274.55954737804
22098;19.625;G12;88608.55029281611;93097.77322059996;31325.445916017467;88129.03523750606
22100;19.625;G17;196537.76133585788;206495.060281034;69481.25201051518;195474.17531412473
22107;19.633333333333333;G12;80518.61813370993;84597.97645121791;28465.442773240877;80082.88264881277
22109;19.633333333333333;G17;160180.65490660604;168295.97409666018;56628.06157518136;159313.8194224082
22116;19.641666666666666;G12;87466.44204810237;91897.80172791256;30921.680704513732;86993.10763897515
22118;19.641666666666666;G17;135910.8587838445;142796.58416103414;48048.05227219681;135175.36200896662
22125;19.65;G12;90607.23918922966;95197.72277402275;32032.0348481312;90116.90800597773
22127;19.65;G17;82136.60463644257;86297.93587959834;29037.443426865237;81692.11323707909
22134;19.658333333333335;G12;102123.49572792009;107297.43364894693;36103.33350007379;101570.84303762548
22136;19.658333333333335;G17;18939.958356544746;19899.523714791732;6695.771899990865;18837.462658907258
22143;19.666666666666668;G12;101837.96813490614;106997.4402169949;36002.39200918006;101286.86060903534
22145;19.666666666666668;G17;164939.43890502298;173295.85494367094;58310.41649776838;164046.85073031537
22152;19.675;G12;90702.41469901064;95297.72021215332;32065.681886417246;90211.5684628695
22154;19.675;G17;191874.15355633592;201595.17761719404;67832.54437690458;190835.80516838588
22161;19.683333333333334;G12;98792.34721267383;103797.5173540555;34925.68515453903;98257.72140420109
22169;19.691666666666666;G12;98982.69823223578;103997.51223031661;34992.97923111112;98447.04231798461
22177;19.7;G12;99173.04960635475;104197.50747909785;35060.273433028415;98636.36358440644
22185;19.708333333333332;G12;96984.00933582224;101897.56267689382;34286.39029899739;96459.16954951295
22193;19.716666666666665;G12;103265.60361807683;108497.40476911422;36507.09858623233;102706.77028351811
22201;19.725;G12;97459.88759384112;102397.55061258684;34454.625741118005;96932.47253924835
22209;19.733333333333334;G12;98030.941716198;102997.53635893055;34656.50834686987;97500.4363385138
22217;19.741666666666667;G12;96793.65796170328;101697.5674281126;34219.096097080095;96269.84828309114
22225;19.75;G12;78710.28025685833;82698.02177405624;27826.147917699232;78284.33079412463
22233;19.758333333333333;G12;94414.2663170518;99197.62737712733;33377.918761131776;93903.33298177582
22241;19.766666666666666;G12;84991.87453911292;89297.86386627662;30046.85620493417;84531.93152812979
22249;19.775;G12;85658.10417125077;89997.84705075089;30282.385848972084;85194.55578428702
22257;19.783333333333335;G12;95841.90109110849;100697.59118420642;33882.62508749365;95323.24195098205
22265;19.791666666666668;G12;89750.65818297285;94297.74434076725;31729.211002175998;89264.96248339869
22272;19.8;G12;95556.37420720856;100397.59849729463;33781.68384729032;95039.26022766846
22279;19.808333333333334;G12;104788.41425647149;110097.36638684398;37045.45207622544;104221.34006225438
22287;19.816666666666666;G12;95175.67145897064;99997.60799973215;33647.09544345574;94660.61769482482
22294;19.825;G12;95366.02283308959;100197.60324851338;33714.38964537303;94849.93896124663
22301;19.833333333333332;G12;83469.06390071826;87697.90224854686;29508.50271494106;83017.36174939353
22308;19.841666666666665;G12;98601.99583855487;103597.52210527426;34858.39095262174;98068.40013777926
22315;19.85;G12;103455.95499219578;108697.40001789544;36574.39278814961;102896.09154993993
22322;19.858333333333334;G12;90321.71230532973;94897.73008711096;31931.093607927865;89832.92628266415
22329;19.866666666666667;G12;103170.42775373884;108397.40695846353;36473.45142260108;102612.10947398806
22336;19.875;G12;95651.54971698952;100497.59593542517;33815.33088557636;95133.92068456022
22343;19.883333333333333;G12;92891.45532410016;97597.66538687746;32839.56514579347;92388.76285040128
22350;19.891666666666666;G12;97555.06345817911;102497.54842323753;34488.272904749254;97027.1333487784
22357;19.9;G12;91273.46882136751;95897.70595849701;32267.564492169113;90779.53226213496
22364;19.908333333333335;G12;83564.23976505625;87797.90005919755;29542.149878572305;83112.02255892358
22371;19.916666666666668;G12;95937.07695544646;100797.58899485708;33916.272251124894;95417.90276051208
22378;19.925;G12;94794.96871073272;99597.61750216968;33512.50703962116;94281.97516198117
22385;19.933333333333334;G12;98982.69823223578;103997.51223031661;34992.97923111112;98447.04231798461
22392;19.941666666666666;G12;81375.19913996673;85497.9548844734;28768.266619196078;80934.82817139181
22399;19.95;G12;86324.33380338862;90697.83023522515;30517.915493009998;85857.18004044425
22406;19.958333333333332;G12;103741.48187609571;108997.39270480724;36675.33402835295;103180.07327325351
22413;19.966666666666665;G12;95651.54971698952;100497.59593542517;33815.33088557636;95133.92068456022
22420;19.975;G12;104693.2387466905;109997.36894871341;37011.80503793939;104126.67960536262
22427;19.983333333333334;G12;88323.02340891618;92797.78053368817;31224.504675814132;87845.05351419248
22434;19.991666666666667;G12;106216.04938508516;111597.33056644318;37550.15852793251;105641.24938409888
22441;20.0;G12;98030.94136164099;102997.53598641042;34656.50822152467;97500.43598587552
22448;20.008333333333333;G12;80899.32052739084;84997.96657626025;28600.03105173026;80461.52482901812
22455;20.016666666666666;G12;112021.76505476385;117697.1843504504;39602.63124770162;111415.54677573034
22462;20.025;G12;88227.8475445782;92697.7827230375;31190.857512182887;87750.39270466243
22469;20.033333333333335;G12;103360.77912785781;108597.40220724478;36540.74562451837;102801.4307404099
22476;20.041666666666668;G12;88513.37442847813;92997.77540994929;31291.79875238622;88034.37442797601
22483;20.05;G12;108024.38726193676;113497.28524360486;38189.45338347415;107439.80123878701
22490;20.058333333333334;G12;92796.27981431918;97497.6679487469;32805.91810750742;92294.10239350951
22497;20.066666666666666;G12;103455.95463763877;108697.39964537532;36574.392662804414;102896.09119730165
22503;20.075;G12;102028.3198635821;107197.43583829625;36069.686336442544;101476.18222809544
22509;20.083333333333332;G12;107072.63039134197;112497.30899969867;37852.98237388771;106493.19490667792
22516;20.091666666666665;G12;105549.81975294731;110897.34738196891;37314.62888389459;104978.62512794165
22523;20.1;G12;99553.75235459265;104597.4979766603;35194.86183686298;99015.00611725007
22530;20.108333333333334;G12;101457.26574122523;106597.45009195255;35867.80373069068;100908.21842882998
22537;20.116666666666667;G12;97269.53621972217;102197.55536380562;34387.33153920072;96743.15127282654
22544;20.125;G12;96412.95521346536;101297.57693055012;34084.50769324552;95891.20575024749
22551;20.133333333333333;G12;86990.56379008347;91397.81379221953;30753.445262393107;86519.80464923974
22558;20.141666666666666;G12;96698.4824519223;101597.56998998203;34185.44905879405;96175.18782619937
22565;20.15;G12;98411.64410987891;103397.5264839729;34791.096625359256;97879.07851871917
22571;20.158333333333335;G12;99173.04960635475;104197.50747909785;35060.273433028415;98636.36358440644
22578;20.166666666666668;G12;96127.42832956543;100997.58424363832;33983.566453042185;95607.22402693391
22584;20.175;G12;90892.76607312959;95497.71546093455;32132.976088334533;90400.88972929132
22590;20.183333333333334;G12;107072.63039134197;112497.30899969867;37852.98237388771;106493.19490667792
22597;20.191666666666666;G12;94319.09045271383;99097.62956647665;33344.27159750054;93808.67217224577
22604;20.2;G12;100791.03610908738;105897.46690747829;35632.27408665277;100245.59417267275
22611;20.208333333333332;G12;102028.3198635821;107197.43583829625;36069.686336442544;101476.18222809544
22618;20.216666666666665;G12;113449.40053793455;119197.14890256975;40107.33782475389;112835.45645021314
22625;20.225;G12;104883.59012080946;110197.36419749465;37079.09923985668;104316.00087178442
22632;20.233333333333334;G12;91463.82019548648;96097.70120727827;32334.858694086404;90968.85352855679
22639;20.241666666666667;G12;78234.40199883944;82198.0338383632;27657.91247557861;77811.02780438923
22646;20.25;G12;92320.40155630029;96997.68001305388;32637.682665386805;91820.79940377412
22655;20.258333333333333;G12;91083.11744724856;95697.71070971579;32200.270290251825;90590.21099571315
22663;20.266666666666666;G12;86514.68553206458;90897.8258565265;30585.209820272485;86046.50165950434
22670;20.275;G12;74808.07797381221;78598.12010534122;26446.617091757806;74403.24571407305
22677;20.283333333333335;G12;97555.0631036221;102497.5480507174;34488.272779404055;97027.13299614012
22684;20.291666666666668;G12;100029.63061261155;105097.48591235335;35363.097278983616;99488.30910698549
22691;20.3;G12;107072.63039134197;112497.30899969867;37852.98237388771;106493.19490667792
22699;20.308333333333334;G12;100410.33336084946;105497.4764099158;35497.685682818184;99866.95163982912
22707;20.316666666666666;G12;114591.50842809129;120397.12002273703;40511.10291091243;113971.38369610577
22715;20.325;G12;113449.40018337754;119197.14853004963;40107.337699408694;112835.45609757486
22722;20.333333333333332;G12;108880.96826819357;114397.26367686034;38492.27722942935;108291.74676136606
22730;20.341666666666665;G12;108976.14377797455;114497.2611149909;38525.924267715396;108386.40721825782
22738;20.35;G12;90702.41469901064;95297.72021215332;32065.681886417246;90211.5684628695
22745;20.358333333333334;G12;116970.90042729976;122897.06044624241;41352.28037220594;116337.89935005935
