;id;epoch;svs;Ispb;Vtec;Vtec2;Vtec3
20084;16603;52080;G07;137528.84528657713;144496.54358941456;132666.6331664439;58936.395909326144
20085;16607;52080;G30;403354.4958104685;423789.8628786943;389094.2501568878;172852.9037479862
20086;16610;52080;G17;149996.8579867483;157596.22996320468;144693.8501750755;64279.41853973221
20087;16613;52110;G07;157896.43912629256;165896.03185632563;152314.1485279386;67664.69266595556
20088;16617;52110;G30;415061.1030141639;436089.5682573596;400386.9804948767;177869.6348597343
20089;16620;52110;G17;129343.73726313296;135896.74900938183;124770.90248310076;55428.762539576695
20090;16623;52140;G07;92891.45532410016;97597.66538687746;89607.3591114656;39807.55874279838
20091;16627;52140;G30;403925.5495782683;424389.8482525179;389645.1148178479;173097.62223503838
20092;16630;52140;G17;142382.80444021805;149596.42150203578;137348.9848367363;61016.50396091756
20093;16633;52170;G07;141906.92618219915;149096.43356634275;136889.93083859555;60812.571837726966
20094;16637;52170;G30;413062.4141177503;433989.6187039368;398458.9534974725;177013.11985116903
20095;16640;52170;G17;136291.5615320824;143196.5746585966;131473.09249766052;58406.17226747757
20096;16643;52200;G07;112021.76505476383;117697.1843504504;108061.33346215491;48005.63170563791
20097;16647;52200;G30;400023.3472952222;420289.9465838029;385880.871485859;171425.37858176947
20098;16650;52200;G17;125156.0077416299;131496.8542812349;120731.2264786098;53634.15949084037
20099;16654;52230;G07;136196.38602230145;143096.57722046608;131381.28183484118;58365.38590361598
20100;16658;52230;G30;394407.9826451055;414390.0876760568;380464.0331449239;169018.97901152007
20101;16661;52230;G17;133436.29127485506;140196.6462993982;128718.76782477237;57182.57922445142
20102;16664;52260;G07;121634.5082068217;127796.94311008236;117334.2264819422;52125.06159690044
20103;16669;52260;G30;398595.7121666085;418789.9824042037;384503.7091494149;170813.5820602564
20104;16672;52260;G17;114877.03531199122;120697.11270964882;110815.65813504312;49229.22474866406
20105;16675;52290;G07;162179.3441575766;170395.92402260308;156445.6351952489;69500.08207855349
20106;16680;52290;G30;390029.9017494835;409790.1976991287;376240.7354727723;167142.80308311927
20107;16683;52290;G17;119540.64344607016;125596.99574600888;115314.38847969672;51227.76007253228
20108;16686;52320;G07;187971.9509187328;197495.27557595892;181326.3668879961;80553.20537382651
20109;16691;52320;G30;404686.9550747442;425189.8292476429;390379.60148849065;173423.9137536964
20110;16694;52320;G17;146380.18294215915;153796.32135392158;141205.03951558852;62729.53428193068
20111;16697;52350;G07;173600.42447737203;182395.6367143565;167462.93320275773;74394.45394677547
20112;16702;52350;G30;398690.8876763896;418889.9798423343;384595.5198122343;170854.368424118
20113;16705;52350;G17;108500.26516539864;113997.27280677776;104664.33312346536;46496.53365975668
20114;16708;52380;G07;134102.5209069929;140896.62948387247;129361.44349057371;57468.08422730651
20115;16713;52380;G30;405829.0629649009;426389.8003678102;391481.3311524327;173913.3508797421
20116;16716;52380;G17;129438.91312747097;135996.7468200325;124862.71348794208;55469.5490553796
20117;16719;52410;G07;111070.00889328308;116697.20885158448;107143.22580789543;47597.76761119804
20118;16723;52410;G30;408113.2790997714;428789.7429806649;393684.7908223389;174892.22528377472
20119;16726;52410;G17;125251.1839605249;131596.8524644057;120823.03782547307;53674.94615858458
20120;16729;52440;G07;185687.7351384193;195095.33333562437;179122.90756011184;79574.33112173514
20121;16733;52440;G30;421818.5759089943;443189.39865779306;406905.5488417757;180765.47170797063
20122;16736;52440;G17;135054.27777758767;141896.60572777863;130279.5518288771;57875.94862562898
20123;16739;52470;G07;135910.8587838445;142796.58416103414;131105.84916233915;58243.02650814858
20124;16743;52470;G30;408969.8604605852;429689.72178644047;394511.0884978229;175259.30331823562
20125;16746;52470;G17;123823.54883191122;130096.88828480653;119445.875489029;53063.1496370715
20126;16749;52500;G07;124109.07536125414;130396.88059919818;119721.30747748706;53185.50872865629
20127;16753;52500;G30;407732.5767060905;428389.7528556225;393317.54782903945;174729.07967638702
20128;16756;52500;G17;124394.60259971108;130696.8736586301;119996.74014998904;53307.86812412369
20129;16759;52530;G07;115923.96804692398;121797.08676420568;111825.57747818778;49677.87566278945
20130;16763;52530;G30;425911.1295661594;447489.2955752893;410853.4138414254;182519.28824090408
20131;16766;52530;G17;136481.91290620138;143396.56990737785;131656.7141653212;58487.74514714207
20132;16769;52560;G07;137814.37252503406;144796.53664884646;132942.0658389459;59058.755304793536
20133;16773;52560;G30;417726.02189727227;438889.5013677767;402957.6835001042;179011.65502309595
20134;16776;52560;G17;132294.18338469832;138996.67517923092;127617.03816083026;56693.14209840575
20135;16779;52590;G07;116495.02181472383;122397.07213802924;112376.44213914784;49922.59414984164
20136;16783;52590;G30;415822.5088651967;436889.5496250046;401121.46750754135;178195.9265303336
20137;16786;52590;G17;117541.95419509962;123497.045820066;113386.3611402706;50371.24491202572
20138;16789;52620;G07;106120.87352074718;111497.3327557925;102369.06279073984;45476.872891862426
20139;16793;52620;G30;419915.06252236175;441189.4465425008;405069.332507191;179949.743063267
20140;16796;52620;G17;134578.3995195688;141396.61779208563;129820.4978307364;57672.0165024384
20141;16799;52650;G07;134102.5209069929;140896.62948387247;129361.44349057371;57468.08422730651
20142;16803;52650;G30;407447.0494676336;428089.7597961906;393042.1151565375;174606.72028091963
20143;16806;52650;G17;112783.17055123967;118497.16534557535;108795.82013279764;48331.923224295904
20144;16809;52680;G07;109452.02203599345;114997.24905068392;105582.44146176871;46904.39805807917
20145;16813;52680;G30;409826.441466842;430589.700219696;395337.3858312849;175626.3812007552
20146;16816;52680;G17;126298.11598634363;132696.82577392232;121832.95648457384;54123.59676882735
20147;16819;52710;G07;149616.1555930674;157196.23983816232;144326.60718177608;64116.27293234452
20148;16823;52710;G30;410587.8469633178;431389.6812148209;396071.8725019276;175952.67271941315
20149;16826;52710;G17;112497.64366733975;118197.17265866356;108520.3878023176;48209.56398076981
20150;16829;52740;G07;104312.5359984526;109597.37845115094;100624.65746099636;44701.93076296166
20151;16833;52740;G30;425149.7244242406;446689.3149526845;410118.9275128047;182192.9968741874
20152;16836;52740;G17;133816.99402309296;140596.6367969607;129086.0111600937;57345.72498378041
20153;16839;52770;G07;108880.96826819357;114397.26367686034;105031.57680080866;46659.67957102698
20154;16843;52770;G30;410968.5493569988;431789.6713398633;396439.11549522704;176115.81832680086
20155;16846;52770;G17;117161.2514468617;123097.05532250353;113019.11780494924;50208.09915269672
20156;16849;52800;G07;139908.2369312286;146996.48364039982;134961.90349916945;59956.0566772204
20157;16853;52800;G30;406304.9412229198;426889.7883035032;391940.3851505734;174117.28300293264
20158;16856;52800;G17;132484.53475881726;139196.67042801215;127800.65982849093;56774.71497807024
20159;16859;52830;G07;161703.46589955772;169895.93608691008;155986.58119710823;69296.1499553629
20160;16863;52830;G30;404020.7254426063;424489.8460631686;389736.9258226892;173138.40875084128
20161;16866;52830;G17;124489.77846404906;130796.87146928076;120088.55115483036;53348.654639926586
20162;16869;52860;G07;169222.34393630704;177795.74710994845;163239.63587262807;72518.27817031596
20163;16873;52860;G30;400689.5769273601;420989.9297682772;386523.5471516604;171710.88358462456
20164;16876;52860;G17;112307.2922932208;117997.17740988232;108336.76613465692;48127.99110110531
20165;16879;52890;G07;238415.0572600025;250494.00830754355;229986.10129359204;102170.01514220948
20166;16883;52890;G30;392409.2933941349;412290.13775011385;378536.00580549776;168162.4638510135
20167;16886;52890;G17;115162.56255044816;120997.10576908074;111091.09080754509;49351.58414413146
20168;16889;52920;G07;158086.79014585452;166096.02673258673;152497.76985357737;67746.26539367877
20169;16893;52920;G30;412776.8872338504;433689.626017025;398183.5211669925;176890.76060764294
20170;16896;52920;G17;137433.66977679616;144396.546151284;132574.82250362457;58895.60954546455
20171;16899;52950;G07;134197.69677133087;140996.62729452312;129453.25449541504;57508.8707431094
20172;16903;52950;G30;424578.6703018837;446089.3292063408;409568.06250982266;181948.27823519392
20173;16906;52950;G17;111926.58954498288;117597.18691231988;107969.52279933557;47964.84534177632
20174;16909;52980;G07;145999.47983936424;153396.330483839;140837.79583824522;62566.38837066039
20175;16913;52980;G30;421152.3459222995;442489.4151007987;406262.8728339524;180479.96655317428
20176;16916;52980;G17;147236.76359385895;154696.29941465694;142031.3365070286;63096.612012508966
20177;16919;53010;G07;169983.74943278285;178595.72810507336;163974.12254327076;72844.56968897395
20178;16923;53010;G30;408208.4549641094;428889.7407913156;393776.6018271802;174933.01179957762
20179;16926;53010;G17;132389.3588944793;139096.67261736147;127708.8488236496;56733.92846226734
20180;16929;53040;G07;151043.7907216811;158696.20401776154;145703.7695182202;64728.0694538576
20181;16933;53040;G30;397929.48217991367;418089.9988472093;383861.0331415915;170528.07690546
20182;16936;53040;G17;131437.60237844152;138096.69674597544;126790.7408273682;56326.06421588617
20183;16939;53070;G07;51870.74076076935;54498.69616614356;50036.896057996186;22228.605986013437
20184;16943;53070;G30;399357.11730852735;419589.9630268085;385238.1954780356;171139.87342697306
20185;16946;53070;G17;146189.83121348318;153596.3257326202;141021.41750590588;62647.96125032488
20186;16949;53100;G07;164939.43855046597;173295.85457115082;159108.1488632958;70682.88860577674
20187;16953;53100;G30;408113.2790997714;428789.7429806649;393684.7908223389;174892.22528377472
20188;16956;53100;G17;98411.64446443591;103397.52685649304;94932.38678958127;42173.17194918617
20189;16959;53130;G07;112973.52192535864;118697.1605943566;108979.4418004583;48413.4961039604
20190;16963;53130;G30;425815.95405637845;447389.2981371588;410761.6031786061;182478.5018770425
20191;16966;53130;G17;123823.5484773542;130096.8879122864;119445.87514700704;53063.1494851302
20192;16969;53160;G07;151995.5475922759;159696.1802616677;146621.87785652356;65135.93385218008
20193;16973;53160;G30;415536.9816267397;436589.5565655727;400846.03483503935;178073.56713486617
20194;16976;53160;G17;138480.60180261492;145496.51946080063;133584.74116272538;59344.26015570733
20195;16979;53190;G07;119255.11620761325;125297.002686577;115038.95580719472;51105.400677064885
20196;16983;53190;G30;418201.90050984814;439389.4896759898;403416.7378402669;179215.58729822782
20197;16986;53190;G17;125251.18360596788;131596.85209188558;120823.03748345112;53674.94600664327
20198;16989;53220;G07;89179.60441517299;93697.75896694369;86026.7374471373;38216.88796919394
20199;16993;53220;G30;411920.3062275936;432789.6475837695;397357.2238335304;176523.68272512336
20200;16996;53220;G17;113925.27879595345;119697.13683826276;109897.55013876168;48821.360502282885
20201;16999;53250;G07;120397.22409776995;126496.97380674428;116140.68547113682;51594.83780311056
20202;17003;53250;G30;397548.7797862328;417690.008722167;383493.79014829214;170364.93129807233
20203;17006;53250;G17;121063.45408446484;127196.95736373863;116783.36147896016;51880.34295790695
20204;17009;53280;G07;153613.53374045153;161396.13931752802;148182.66151860636;65829.30310141634
20205;17013;53280;G30;410207.14421508;430989.6907172585;395704.6291666063;175789.5269600842
20206;17016;53280;G17;129343.73726313296;135896.74900938183;124770.90248310076;55428.762539576695
20207;17019;53310;G07;123157.31884521636;129396.90472781211;118803.19948120564;52777.64448227512
20208;17023;53310;G30;409921.616976623;430689.6976578266;395429.19649410434;175667.1675646168
20209;17026;53310;G17;113544.57604771553;119297.14634070027;109530.30680344033;48658.21474295389
20210;17029;53340;G07;147902.9932259968;155396.2825991312;142674.01217283;63382.11701536405
20211;17033;53340;G30;418297.07601962914;439489.4871141205;403508.5485030862;179256.37366208943
20212;17036;53340;G17;104312.5359984526;109597.37845115094;100624.65746099636;44701.93076296166
20213;17039;53370;G07;149140.27733504854;156696.25190246932;143867.55318363538;63912.34080915393
20214;17043;53370;G30;408493.9818480093;429189.73347822734;394052.03415766027;175055.37104310372
20215;17046;53370;G17;115162.56255044816;120997.10576908074;111091.09080754509;49351.58414413146
20216;17049;53400;G07;180738.60012044045;189895.4576123525;174348.7448849782;77453.43655434085
20217;17053;53400;G30;416488.7381427775;437589.5324369588;401764.1428313208;178481.43138124736
20218;17056;53400;G17;124870.48085772996;131196.8615943231;120455.79414812976;53511.80024731428
20219;17059;53430;G07;132674.88613293623;139396.66567679335;127984.2814961516;56856.28785773474
20220;17063;53430;G30;413443.1168659882;434389.6092014992;398826.1968327938;177176.265610498
20221;17066;53430;G17;126107.7646122247;132496.8305251411;121649.33481691318;54042.02388916285
20222;17069;53460;G07;139813.0614214476;146896.48620226927;134870.0928363501;59915.2703133588
20223;17073;53460;G30;402402.7385853167;422789.88626226806;388176.14147656254;172445.03919772242
20224;17076;53460;G17;139813.0614214476;146896.48620226927;134870.0928363501;59915.2703133588
20225;17079;53490;G07;154374.93923692734;162196.12031265293;148917.14818924904;66155.59462007433
20226;17083;53490;G30;405258.00919710106;425789.8149939866;390930.4664914727;173668.63239268988
20227;17086;53490;G17;138480.60180261492;145496.51946080063;133584.74116272538;59344.26015570733
20228;17089;53520;G07;127154.69699260048;133596.80420717783;122659.25381803593;54490.67465134694
20229;17093;53520;G30;423722.0892956269;445189.3507730853;408741.7651763606;181581.20035267432
20230;17096;53520;G17;113449.40053793456;119197.14890256977;109438.49614062096;48617.4283790923
20231;17099;53550;G07;224804.9359605605;236194.3500685459;216857.1539369745;96337.55508187512
20232;17103;53550;G30;435333.5213440983;457389.05908614007;419942.68519355205;186557.1452525021
20233;17106;53550;G17;126964.3456184815;133396.80895839658;122475.63215037524;54409.10177168244
20234;17109;53580;G07;151043.7907216811;158696.20401776154;145703.7695182202;64728.0694538576
20235;17113;53580;G30;430098.8594422195;451889.1906759564;414893.0901879384;184313.8914415817
20236;17116;53580;G17;139242.00729909074;146296.50045592556;134319.22783336806;59670.551674365306
20237;17119;53610;G07;217952.2875559491;228994.5222299818;210246.77492725605;93400.93186977717
20238;17123;53610;G30;413252.7651373122;434189.61358019785;398642.5748231112;177094.69257889222
20239;17126;53610;G17;117732.30556921856;123697.04106884722;113569.98280793129;50452.81779169021
20240;17129;53640;G07;228136.0844758068;239694.2663634373;220070.53260800336;97765.08024809186
20241;17133;53640;G30;407827.7522158715;428489.7502937531;393409.3584918588;174769.86604024863
20242;17136;53640;G17;122491.0892130785;128696.92154333786;118160.52381540425;52492.13947942002
20243;17139;53670;G07;152471.4254957378;160196.1678248406;147080.9315126423;65339.86582342937
20244;17143;53670;G30;406304.9415774768;426889.7886760233;391940.3854925954;174117.28315487393
20245;17146;53670;G17;101457.26574122524;106597.45009195256;97870.33278810818;43478.33771993552
20246;17149;53700;G07;158277.14151997346;166296.02198136796;152681.39152123802;67827.83827334325
20247;17153;53700;G30;390600.95551728335;410390.18307295226;376791.6001337324;167387.52157017146
20248;17156;53700;G17;120492.39996210796;126596.97161739496;116232.49647597814;51635.62431891346
20249;17159;53730;G07;67098.84820838693;70498.31346100151;64726.62707669654;28754.435295584048
20250;17163;53730;G30;427909.81881712994;449589.2455012322;412781.4411808515;183375.80340141064
20251;17166;53730;G17;126583.64287024358;132996.8184608341;122108.38881505388;54245.95601235345
20252;17169;53760;G07;141050.34517594235;148196.45513308723;136063.6335051335;60445.493955207385
20253;17173;53760;G30;418201.90050984814;439389.4896759898;403416.7378402669;179215.58729822782
20254;17176;53760;G17;120968.27857468383;127096.9599256081;116691.5508161408;51839.55659404535
20255;17179;53790;G07;177312.2760954132;186295.54387933048;171043.55555112992;75985.12502426251
20256;17183;53790;G30;399642.6445469843;419889.9560862404;385513.6281505376;171262.23282244048
20257;17186;53790;G17;126393.29185068163;132796.823584573;121924.76748941516;54164.383284630254
20258;17189;53820;G07;186068.43788665725;195495.3238331868;179490.1508954332;79737.47688106415
20259;17193;53820;G30;401736.50930773583;422089.9034503139;387533.4661527831;172159.53434680865
20260;17196;53820;G17;133626.643003531;140396.64192069953;128902.38983445497;57264.15225605722
20261;17199;53850;G07;162179.3441575766;170395.92402260308;156445.6351952489;69500.08207855349
20262;17203;53850;G30;402783.4416881116;423189.8771323506;388543.3851539058;172608.1851089927
20263;17206;53850;G17;129534.08863725192;136096.74425816306;124954.52415076144;55510.33541924119
20264;17209;53880;G07;158848.19564233033;166896.0077277117;153232.25652422002;68072.55691233675
20265;17213;53880;G30;390410.6041431644;410190.187824171;376607.97846607165;167305.94869050695
20266;17216;53880;G17;133055.58852661712;139796.65580183573;128351.52448945098;57019.43346512242
20267;17219;53910;G07;156278.45262355992;164196.07242794518;150753.36452383385;66971.323264778
20268;17223;53910;G30;392599.6447682539;412490.13299889513;378719.62747315847;168244.03673067802
20269;17226;53910;G17;116304.6707951619;122197.07726176817;112192.82081350914;49841.02142211844
20270;17229;53940;G07;161703.46589955772;169895.93608691008;155986.58119710823;69296.1499553629
20271;17233;53940;G30;408969.8601060282;429689.7214139204;394511.08815580094;175259.3031662943
20272;17236;53940;G17;112497.64366733975;118197.17265866356;108520.3878023176;48209.56398076981
20273;17239;53970;G07;90036.18506687279;94597.73702767905;86853.03443857742;38583.96569977223
20274;17243;53970;G30;413728.6441044451;434689.6022609311;399101.62950529583;177298.6250059654
20275;17246;53970;G17;116875.72456296175;122797.06263559172;112743.6854744692;50085.73990917063
20276;17249;54000;G07;184831.1537776055;194195.35452984876;178296.6098846278;79207.25308727426
20277;17253;54000;G30;392028.590645897;411890.14725255145;378168.7624701765;167999.31809168452
20278;17256;54000;G17;109071.31928775553;114597.25855312146;105215.19812644736;46741.25229875017
20279;17259;54030;G07;184545.6268937056;193895.3618429369;178021.17755414778;79084.89384374817
20280;17263;54030;G30;424578.6703018837;446089.3292063408;409568.06250982266;181948.27823519392
20281;17266;54030;G17;117922.65694333754;123897.03631762847;113753.60447559196;50534.39067135471
20282;17269;54060;G07;215001.84178894077;225894.59643265285;207400.6395915485;92136.5524628894
20283;17273;54060;G30;421533.04867053736;442889.4055983611;406630.11616927374;180643.11231250325
20284;17276;54060;G17;114972.2111763292;120797.1105202995;110907.4691398844;49270.01126446696
20285;17279;54090;G07;70715.52360753312;74298.22244280473;68215.43807820546;30304.31970532688
20286;17283;54090;G30;434476.9399832845;456489.0802803644;419116.387518068;186190.06721804125
20287;17286;54090;G17;107072.63039134195;112497.30899969868;103287.1711290432;45884.73729018491
20288;17289;54120;G07;171506.56007117752;180195.6897228032;165443.09554253425;73497.15257434861
20289;17293;54120;G30;436094.9264860171;458189.03970874485;420677.1715221728;186883.4366192188
20290;17296;54120;G17;124394.60224515408;130696.87328610996;119996.7398079671;53307.86797218239
20291;17299;54150;G07;38641.322564122325;40599.02879722852;37275.19237872194;16559.291836949382
20292;17303;54150;G30;419534.3597741238;440789.4560449384;404702.0891718696;179786.597303938
20293;17306;54150;G17;118874.41381393232;124897.01256153463;114671.71281389533;50942.2550696772
20294;17309;54180;G07;99839.2792384926;104897.4906635721;96309.5487840034;42784.96831875794
20295;17313;54180;G30;433905.88621548464;455889.0949065408;418565.5228571079;185945.34873098903
20296;17316;54180;G17;112021.76505476383;117697.1843504504;108061.33346215491;48005.63170563791
20297;17319;54210;G07;110879.65716460712;116497.21323028312;106959.60379821282;47516.19457959224
20298;17323;54210;G30;436570.804744036;458689.02764443785;421136.2255203134;187087.36874240937
20299;17326;54210;G17;130676.19688196568;137296.71575085048;126056.25415672548;55999.772697228174
20300;17329;54240;G07;45208.444084833856;47498.86394888082;43610.13905796036;19373.55580552126
20301;17333;54240;G30;434191.4130993846;456189.0875934527;418840.955187588;186067.7079745152
20302;17336;54240;G17;118303.35969157545;124297.02681519093;114120.8478109133;50697.5364306837
20303;17339;54270;G07;41782.11970524962;43898.94984333871;40304.94938209016;17905.244123501623
20304;17343;54270;G30;406495.2929515958;427089.7839248046;392124.0071602561;174198.85603453845
20305;17346;54270;G17;128772.6834953331;135296.76363555825;124220.03782214069;55184.04405252451
20306;17349;54300;G07;121920.03509072163;128096.93579699416;117609.65881242225;52247.42084042654
20307;17353;54300;G30;411444.4279695746;432289.6596480764;396898.1698353897;176319.75060193276
20308;17356;54300;G17;125631.8863542058;131996.84258944806;121190.28081877247;53838.09176597227
20309;17359;54330;G07;206911.90962983452;217394.7996632708;199596.71991304663;88669.70560894285
20310;17363;54330;G30;398690.8876763896;418889.9798423343;384595.5198122343;170854.368424118
20311;17366;54330;G17;137528.84528657713;144496.54358941456;132666.6331664439;58936.395909326144
20312;17369;54360;G07;23318.039252166764;24499.41369171989;22493.650355180274;9992.676011575864
20313;17373;54360;G30;454559.0069391;477588.57586036366;438488.4705490827;194796.00473114452
20314;17376;54360;G17;118969.5893237133;124997.0099996652;114763.52347671468;50983.04143353879
20315;17379;54390;G07;115448.08943434808;121297.09845599251;111366.52313802512;49473.94338765756
20316;17383;54390;G30;427148.4133206541;448789.26450610725;412046.9545102088;183049.51188275267
20317;17386;54390;G17;127535.39974083836;133996.79470474028;123026.49715335728;54653.82041067593
20318;17389;54420;G07;150092.0338510863;157696.22777385535;144785.6611799168;64320.20505553511
20319;17393;54420;G30;412110.6576017125;432989.6428325507;397540.8455011911;176605.25560478785
20320;17396;54420;G17;109737.54927445036;115297.24211011584;105857.87413427072;47026.75745354656
20321;17399;54450;G07;48349.24122596115;50798.784994991016;46639.89606132858;20719.508092073505
20322;17403;54450;G30;407161.5225837336;427789.7671092788;392766.6828260574;174484.36103739354
20323;17406;54450;G17;116114.31906648594;121997.0816404668;112009.19880382653;49759.44839051265
20324;17409;54480;G07;74903.25312903618;78698.11717095166;72255.11408269643;32098.92275406321
20325;17413;54480;G30;391933.414781559;411790.1494419007;378076.9514653352;167958.5315758816
20326;17416;54480;G17;120682.75133622692;126796.96686617618;116416.1181436388;51717.19719857795
20327;17419;54510;G07;196347.4099617389;206295.0650322528;189405.71889697792;84142.41147129914
20328;17423;54510;G30;388316.73938241287;407990.2404600976;374588.1404638263;166408.6471661388
20329;17426;54510;G17;128011.27799885727;134496.78264043332;123485.551151498;54857.75253386652
20330;17429;54540;G07;195205.30207158215;205095.0939120855;188303.98923303583;83652.97434525347
20331;17433;54540;G30;386413.22599578026;405990.2883448053;372751.9241292414;165592.91852143512
20332;17436;54540;G17;118208.18382723747;124197.02900454028;114029.036806072;50656.749914880806
20333;17439;54570;G07;146380.18258760215;153796.32098140146;141205.03917356656;62729.53412998938
20334;17443;54570;G30;395930.7932835001;415990.0492937866;381933.00614418735;169671.56189689474
20335;17446;54570;G17;119730.99482018912;125796.99099479012;115498.0101473574;51309.332952196775
20336;17449;54600;G07;197965.39681902857;207995.0248331533;190966.50324310464;84835.78102441803
20337;17453;54600;G30;428576.0484492678;450289.2286857065;413424.1168466529;183661.30840426573
20338;17456;54600;G17;117256.42695664268;123197.05276063408;113110.9284677686;50248.88551655832
20339;17459;54630;G07;144667.02057508854;151996.36411489046;139552.44450664244;61995.378364950215
20340;17463;54630;G30;412681.7113695124;433589.62820637424;398091.7101621512;176849.97409184003
20341;17466;54630;G17;110023.0761583503;115597.23479702765;106133.30646475076;47149.116697072655
20342;17469;54660;G07;87371.26653832139;91797.804289782;84282.33177537187;37441.94568835188
20343;17473;54660;G30;409636.0897381661;430389.7045983946;395153.76382160233;175544.8081691494
20344;17476;54660;G17;118303.35969157545;124297.02681519093;114120.8478109133;50697.5364306837
20345;17479;54690;G07;193206.61317516863;202995.1443586627;186375.96223563168;82796.4593366882
20346;17483;54690;G30;401736.5089531788;422089.9030777938;387533.4658107612;172159.53419486733
20347;17486;54690;G17;107358.1572752419;112797.30168661046;103562.60345952323;46007.096533711
20348;17489;54720;G07;117066.07593708072;122997.05788437296;112927.30714212988;50167.31278883512
20349;17493;54720;G30;414299.697872245;435289.5876347547;399652.494166256;177543.34349301763
20350;17496;54720;G17;105644.99526272828;110997.34482009948;101910.00879259914;45272.94076867184
20351;17499;54750;G07;206911.90962983452;217394.7996632708;199596.71991304663;88669.70560894285
20352;17503;54750;G30;414014.17098834505;434989.5949478429;399377.0618357759;177420.9842494915
20353;17506;54750;G17;106691.92764310403;112097.3185021362;102919.92779372189;45721.59153085591
20354;17509;54780;G07;223186.9494578279;234494.39064016545;215296.3699328697;95644.18568069756
20355;17513;54780;G30;405638.711945339;426189.8054915491;391297.7098267941;173831.77815201887
20356;17516;54780;G17;109452.02203599345;114997.24905068392;105582.44146176871;46904.39805807917
20357;17519;54810;G07;275343.2174570542;289293.0798657409;265608.6986633679;117995.15106217838
20358;17523;54810;G30;418677.778767867;439889.4776116829;403875.7918384075;179419.5194214184
20359;17526;54810;G17;93652.86082057598;98397.6463820024;90341.8457821083;40133.85026145636
20360;17529;54840;G07;202153.12598597465;212394.91918878016;195006.17890557364;86630.38392121304
20361;17533;54840;G30;436285.278214693;458389.0353300462;420860.7935318554;186965.0096508246
20362;17536;54840;G17;106406.40075920412;111797.3258152244;102644.49546324182;45599.23228732983
20363;17539;54870;G07;126202.94047656268;132596.82833579177;121741.1458217545;54082.81040496576
20364;17543;54870;G30;411729.95485347457;432589.6523349882;397173.6021658697;176442.10984545885
20365;17546;54870;G17;125156.0077416299;131496.8542812349;120731.2264786098;53634.15949084037
20366;17549;54900;G07;267253.285297948;280793.2830963589;257804.778984866;114528.30420823184
20367;17553;54900;G30;435809.3999566742;457889.0473943532;420401.73953371466;186761.077527634
20368;17556;54900;G17;110594.13028070718;116197.22054337134;106684.17146773278;47393.83533606614
20369;17559;54930;G07;136386.73704186338;143296.57209672715;131564.90316047988;58446.95863133916
20370;17563;54930;G30;432097.5486931901;453989.1406018993;416821.11752736446;185170.40660208827
20371;17566;54930;G17;115067.38668611016;120897.10795843006;110999.27980270376;49310.79762832856
20372;17569;54960;G07;203866.28799848823;214194.87605529116;196658.77357249777;87364.5396862522
20373;17573;54960;G30;439330.8994914824;461588.95856550575;423798.7395303823;188270.17542157395
20374;17576;54960;G17;114115.6301700724;119897.132087044;110081.17180642234;48902.933381947376
20375;17579;54990;G07;165700.8440469418;174095.83556627578;159842.6355339385;71009.18012443473
20376;17583;54990;G30;418106.7246455101;439289.4918653392;403324.9268354256;179174.80078242492
20377;17586;54990;G17;110974.8330289451;116597.2110409338;107051.41480305414;47556.98109539514
20378;17589;55020;G07;355005.2545845073;372991.07788370334;342454.3540955593;152133.3956559127
20379;17593;55020;G30;395264.5636513623;415290.0661093124;381290.330478386;169386.05689403968
20380;17596;55020;G17;113639.7515574965;119397.14377883084;109622.11746625967;48699.001106815485
20381;17599;55050;G07;195681.18068415808;205595.08222029865;188763.0435731985;83856.90662038537
20382;17603;55050;G30;427433.94020455406;449089.2571930191;412322.3868406889;183171.8711262788
20383;17606;55050;G17;120873.10271034588;126996.96211495742;116599.7398112995;51798.77007824246
20384;17609;55080;G07;223377.3008319469;234694.3858889467;215479.9916005304;95725.75856036204
20385;17613;55080;G30;409540.9142283851;430289.7071602641;395061.95315878297;175504.0218052878
20386;17616;55080;G17;113449.40053793456;119197.14890256977;109438.49614062096;48617.4283790923
20387;17619;55110;G07;205293.9234816589;215694.84060741044;198035.9362509638;87976.33635970658
20388;17623;55110;G30;410492.6707444229;431289.6830316501;395980.0611550644;175911.886051669
20389;17626;55110;G17;111545.88715130195;117197.19678727751;107602.27980603615;47801.69973438863
20390;17629;55140;G07;223282.1253221659;234594.38845081616;215388.18093771103;95684.97219650046
20391;17633;55140;G30;420010.23838669976;441289.44435315154;405161.1435120323;179990.5295790699
20392;17636;55140;G17;119159.94069783224;125197.00524844642;114947.14514437536;51064.61431320328
20393;17639;55170;G07;204437.3424754021;214794.86217415496;197209.63891750172;87609.258477187
20394;17643;55170;G30;398690.8876763896;418889.9798423343;384595.5198122343;170854.368424118
20395;17646;55170;G17;110879.65716460712;116497.21323028312;106959.60379821282;47516.19457959224
20396;17650;55200;G07;215953.59865953552;226894.572676559;208318.74792985187;92544.41686121188
20397;17651;55200;G06;442757.2235165096;465188.8722985277;427103.9288642305;189738.48695165227
20398;17655;55200;G30;442757.2235165096;465188.8722985277;427103.9288642305;189738.48695165227
20399;17658;55200;G17;116590.19732450484;122497.06957615982;112468.25280196722;49963.38051370323
20400;17662;55230;G07;140479.29140814248;147596.46975926365;135512.76884417344;60200.7754681552
20401;17663;55230;G06;608838.7703116894;639684.698362366;587313.8077334904;260910.812835416
