;epoch;svs;Ispb;Vtec;Vtec2;Vtec3
7515;23640;G04;440663.3587557581;462988.9249344542;425084.09086198505;188841.1854272841
7523;23670;G32;401546.1579336169;421889.90820153273;387349.8444851224;172077.96146714414
7527;23670;G04;417821.1974070532;438989.4988059072;403049.49416292354;179052.44138695754
7535;23700;G32;458651.5609508221;481888.4731503801;442436.33589075424;196549.8214160193
7539;23700;G04;325405.621050086;341891.8220997631;313901.18973364256;139448.81507123235
7547;23730;G32;443042.75040040957;465488.8649854395;427379.3611947106;189860.84619517837
7551;23730;G04;425815.95405637845;447389.2981371588;410761.6031786061;182478.5018770425
7559;23760;G32;384604.88811892865;404090.3336676436;371007.51845747593;164817.97624059304
7563;23760;G04;359573.6868542483;377790.96310941275;346861.2734353716;154091.144463978
7571;23790;G32;397834.30667013273;417990.00140907883;383769.22247877216;170487.29054159843
7575;23790;G04;268776.09593634267;282393.2447140886;259273.75198412949;115180.8870936065
7583;23820;G32;378228.11832689313;397390.4941372927;364856.1937879202;162085.285303627
7587;23820;G04;384700.06398326665;404190.3314782943;371099.3294623173;164858.76275639594
7594;23850;G32;367092.5648909976;385690.7741324511;354114.3281108914;157313.27267893107
7598;23850;G04;225090.46319901748;236494.3431279778;217132.58660947648;96459.91447734252
7605;23880;G32;392980.3475164918;412890.1234964576;379086.8708084798;168407.182490007
7609;23880;G04;308845.0539836357;324492.23806343647;297926.10704131745;132351.97560401025
7616;23910;G32;339586.7957627708;356791.4653400642;327581.0014091983;145525.9934666776
7620;23910;G04;382701.3747322961;402090.3815523514;369171.3021228912;164002.24759588938
7627;23940;G32;378323.2941912311;397490.49194794334;364948.00479276147;162126.07181942987
7631;23940;G04;298470.905689659;313592.4986811997;287918.7276929095;127906.25434603106
7638;23970;G32;396121.1446576191;416190.0445425678;382116.62781184807;169753.13477655925
7642;23970;G04;372612.7540313334;391490.63560206664;359439.3557890071;159678.8858853189
7649;24000;G32;389744.37486558355;409490.2050122169;375965.30314229225;167020.44383959318
7653;24000;G04;404877.3064488631;425389.8244964241;390563.2231561513;173505.48663336088
7660;24030;G32;398595.71216660854;418789.98240420374;384503.70914941485;170813.5820602564
7664;24030;G04;366807.03800709767;385390.7814455393;353838.8957804114;157190.91343540497
7671;24060;G32;392314.11788435397;412190.14031198336;378444.19514267845;168121.67748715193
7675;24060;G04;299898.5408182727;315092.4628607989;289295.89002935356;128518.05086754412
7682;24090;G32;368996.0782776302;387690.72624774335;355950.54444547626;158129.00132363476
7686;24090;G04;303705.56759153784;319092.3670913834;292968.3226985232;130149.50815695146
7693;24120;G32;412586.5358597314;433489.6307682437;397999.8994993318;176809.18772797842
7697;24120;G04;299613.01393437275;314792.4701738871;289020.4576988735;128395.69162401803
7704;24150;G32;430479.56219045736;452289.1811735188;415260.3335232597;184477.0372009107
7708;24150;G04;357955.70035151567;376091.00368103234;345300.4894312668;153397.77506280044
7715;24180;G32;363475.88949185144;381890.8651506479;350625.5171093825;155763.38826918826
7719;24180;G04;356623.24108723993;374691.03731208376;344015.138099664;152826.76505709026
7726;24210;G32;453797.6014426242;476788.59486523876;437753.98387844;194469.7132124866
7730;24210;G04;387174.6314922561;406790.26933993027;373486.4107998841;165919.2100400931
7737;24240;G32;417250.14363925334;438389.51343208365;402498.62950196344;178807.72289990535
7741;24240;G04;316078.40478192805;332092.0560270429;304903.7290443353;135451.74442349593
7748;24270;G32;386508.40186011826;406090.286155456;372843.73513408273;165633.70503723802
7752;24270;G04;262589.6775184261;275893.400432519;253306.0489822344;112529.76903630493
7759;24300;G32;375658.37530812266;394690.5588375262;362377.301787534;160984.05165606822
7763;24300;G04;355100.4300942883;373091.0753218339;342546.16475837864;152174.1820197743
7770;24330;G32;369947.83514822496;388690.7024916495;356868.65278377954;158536.86572195723
7774;24330;G04;407637.40084175253;428289.7550449719;393225.73682419816;174688.29316058414
7781;24360;G32;425911.1299207164;447489.2959478094;410853.41418344737;182519.2883928454
7785;24360;G04;406590.46846137673;427189.7813629351;392215.8178230754;174239.64239840003
7792;24390;G32;387460.15837615606;407090.26202684204;373761.84313036414;166041.5692836192
7796;24390;G04;313699.0131372766;329592.11597605766;302608.4587116098;134432.08365560166
7803;24420;G32;409160.21148014715;429889.71666270157;394694.7098234616;175340.87604595878
7807;24420;G04;221188.26056141435;232394.44108674268;213368.34293546557;94787.67067213228
7814;24450;G32;486633.2083370678;511287.76987846004;469428.71659058816;208541.03275146338
7818;24450;G04;294759.05442617484;309692.59188874584;284338.1056865592;126315.58342048532
7825;24480;G32;330164.4043393889;346891.70220173354;318491.7303990936;141488.13660702086
7829;24480;G04;297423.97330928326;312492.524999163;286908.8086917867;127457.60358384698
7836;24510;G32;381464.09097780136;400790.4126215334;367977.7614541077;163472.0239540408
7840;24510;G04;295139.7571744128;310092.5823863083;284705.3490218806;126478.72917981433
7847;24540;G32;402307.5634300927;422689.88919665763;388084.3311557651;172404.25298580213
7851;24540;G04;338635.038892176;355791.489096158;326662.8930708949;145118.1290683551
7858;24570;G32;413823.8192596691;434789.59932654153;399193.43982609326;177339.4112178857
7862;24570;G04;304847.6758362516;320292.3385840708;294070.0527044872;130638.94543493843
7869;24600;G32;398595.71216660854;418789.98240420374;384503.70914941485;170813.5820602564
7873;24600;G04;316459.107530166;332492.0465246054;305270.9723796567;135614.89018282492
7880;24630;G32;409160.21148014715;429889.71666270157;394694.7098234616;175340.87604595878
7884;24630;G04;397834.30667013273;417990.00140907883;383769.22247877216;170487.29054159843
7891;24660;G32;419153.65702588594;440389.4655473759;404334.8458365483;179623.451544609
7895;24660;G04;318838.4995293744;334991.98694811075;307566.2430544041;136634.55110266048
7902;24690;G32;423436.562411727;444889.35808617354;408466.33284588053;181458.84110914823
7906;24690;G04;366426.3349043028;384990.79057545675;353471.6521030681;157027.76752413472
7913;24720;G32;407161.5222291766;427789.7667367587;392766.6824840355;174484.36088545222
7917;24720;G04;313699.0131372766;329592.11597605766;302608.4587116098;134432.08365560166
7924;24750;G32;402022.03619163577;422389.89613722573;387808.8984832631;172281.89359033472
7928;24750;G04;283433.1496161604;297792.876635123;273412.6183418698;121461.99791612492
7935;24780;G32;418963.30565176695;440189.4702985946;404151.2241688876;179541.8786649445
7939;24780;G04;325691.1475794289;342191.81441415474;314176.62172210065;139571.17416281716
7946;24810;G32;351007.8764371232;368791.17840433767;338598.299758729;150420.3654868409
7950;24810;G04;271441.0148194511;285193.17782450584;261844.454989357;116322.90725696816
7957;24840;G32;364237.29463377025;382690.8457732527;351360.00343800324;156089.67963590493
7961;24840;G04;278674.36597230047;292792.9961606324;268822.07733439683;119422.67622839512
7968;24870;G32;422675.1569152511;444089.3770910485;407731.8461752378;181132.54959049023
7972;24870;G04;352245.16019161796;370091.14733515563;339791.8404275124;150950.58912868946
7979;24900;G32;408018.1035899904;428689.7455425343;393592.9801595195;174851.4389199131
7983;24900;G04;282766.91962946556;297092.89307812863;272769.9423340465;121176.49276132855
7990;24930;G32;364617.9970274512;383090.83589829504;351727.2464313026;156252.82524329264
7994;24930;G04;236606.7193831509;248594.05363038185;228241.6956218266;101395.0728613674
8001;24960;G32;432573.4269512089;454489.1285375923;417280.17152550514;185374.33872527885
8005;24960;G04;297423.97330928326;312492.524999163;286908.8086917867;127457.60358384698
8012;24990;G32;376610.13217871747;395690.5350814324;363295.41012583737;161391.9160543907
8016;24990;G04;324263.51245081524;340691.85023455555;312799.4593856566;138959.37764130408
8023;25020;G32;406875.99534527666;427489.7740498469;392491.2501535554;174362.00164192612
8027;25020;G04;259258.5290031798;272393.48413762747;250092.6703112055;111102.24387008818
8034;25050;G32;406114.59020335786;426689.7934272421;391756.7638249347;174035.71027520945
8038;25050;G04;213764.55803444603;224594.62750183488;206207.0989227651;91606.32882104084
8045;25080;G32;476163.88453331013;500288.0330580927;459329.52657936077;204054.52512962255
8049;25080;G04;358717.1058479915;376890.98467615724;346034.9761019095;153724.06658145844
8056;25110;G32;371851.34853485756;390690.65460694174;358704.8691183644;159352.5943666609
8060;25110;G04;316744.6344140659;332792.0392115172;305546.4047101367;135737.24942635102
8067;25140;G32;458175.68269280315;481388.485214687;441977.2818926135;196345.88929282868
8071;25140;G04;235083.90839019924;246994.09164013198;226772.7222805412;100742.48982405143
8078;25170;G32;478067.3975653857;502287.98480086477;461165.7425719236;204870.25362238492
8082;25170;G04;368996.0779230732;387690.72587522323;355950.5441034543;158129.00117169344
8089;25200;G32;321598.5939222638;337891.9174966585;310228.756722451;137817.3576298837
8093;25200;G04;385080.7667315046;404590.3219758568;371466.57279763866;165021.90851572496
8100;25230;G32;436665.980608374;458789.02545508853;421228.0365251548;187128.1552582123
8104;25230;G04;270489.2583034133;284193.2019531197;260926.34699307557;115915.04301058697
8111;25260;G32;418487.4273937481;439689.4823629016;403692.17017074686;179337.94654175392
8115;25260;G04;311890.675260425;327692.161298896;300864.0530398444;133657.1413747596
8122;25290;G32;456557.69619007054;479688.5257863066;440416.4978885088;195652.5198916511
8126;25290;G04;276961.20395978686;290993.0392941214;267169.4826674727;118688.52046335596
8133;25320;G32;416108.0357490966;437189.54231191636;401396.8998380214;178318.28577385968
8137;25320;G04;308369.1753710598;323992.24975522334;297467.05270115484;132148.04332887838
8144;25350;G32;415346.6302526208;436389.56131679146;400662.4131673787;177991.9942552017
8148;25350;G04;352530.6870755179;370391.1400220674;340067.27275799244;151072.94837221556
8155;25380;G32;401641.33379795484;421989.90601218335;387441.6554899637;172118.74798294704
8159;25380;G04;359002.6327318914;377190.977363069;346310.40843238955;153846.42582498453
8166;25410;G32;356718.4165970209;374791.0347502143;344106.9487624834;152867.55142095187
8170;25410;G04;340348.2012592466;357591.4463351891;328315.48807984096;145852.28498533557
8177;25440;G32;462744.11460798717;486188.3700678763;446384.2008904039;198303.6379489527
8181;25440;G04;253643.16435306307;266493.6252298814;244675.83197027043;108695.84429983879
8188;25470;G32;441139.23701377696;463488.9128701472;425543.1448601257;189045.11755047468
8192;25470;G04;275343.2174570542;289293.0798657409;265608.6986633679;117995.15106217838
8199;25500;G32;434667.29171196045;456689.0759016658;419300.0095277506;186271.64024964703
8203;25500;G04;357479.8220934968;375591.01574533933;344841.4354331261;153193.84293960987
8211;25530;G32;378513.6455653501;397690.4871967246;365131.6264604222;162207.64469909438
8215;25530;G04;349485.06544417155;367191.21641408774;337129.3264174436;149767.7824495249
8223;25560;G32;356718.4165970209;374791.0347502143;344106.9487624834;152867.55142095187
8227;25560;G04;277817.78496604366;291893.0177273769;267995.7800009347;119055.59834587555
8235;25590;G32;444565.56139336125;467088.8269756894;428848.334535996;190513.42923249435
8239;25590;G04;377466.71283041727;396590.5131421677;364121.7071172775;161758.99378496897
8247;25620;G32;393551.40163884865;413490.10924280126;379637.7358114618;168651.90112900047
8251;25620;G04;300088.8918378347;315292.45773706003;289479.5113549923;128599.62359526733
8258;25650;G32;489107.7758460572;513887.7077400959;471815.79792815493;209601.48003516052
8262;25650;G04;300850.2976888675;316092.4391047051;290213.99836765695;128925.91526586661
8269;25680;G32;457794.97959000827;480988.49434460443;441610.0382152702;196182.7433815584
8273;25680;G04;300659.94631474855;315892.4438559239;290030.3766999963;128844.34238620213
8280;25710;G32;554207.9351580306;582286.0716476747;534614.3980074474;237499.4003221793
8284;25710;G04;270489.2583034133;284193.2019531197;260926.34699307557;115915.04301058697
8291;25740;G32;394979.0364129054;414990.07304988045;381014.897805884;169263.69749857226
8295;25740;G04;314365.24276941444;330292.09916053194;303251.1343774112;134717.58865845675
8302;25770;G32;542786.8544836781;570286.3585834011;523597.0996579165;232605.028302016
8306;25770;G04;303800.74310131883;319192.3645295139;293060.13336134254;130190.29452081307
8314;25800;G32;499196.39690157695;524487.4540629007;481547.74460406095;213924.84189767233
8318;25800;G04;299898.5408182727;315092.4628607989;289295.89002935356;128518.05086754412
8326;25830;G32;456367.3444613946;479488.53016500524;440232.87587882613;195570.94686004534
8330;25830;G04;327689.83683039946;344291.76434009767;316104.64906152675;140427.68932332372
8338;25860;G32;499386.7482756959;524687.449311682;481731.3662717216;214006.41477733682
8342;25860;G04;312842.43213101977;328692.13754280214;301782.1613781477;134065.00577308208
8350;25890;G32;468169.12823854195;491888.2340993613;451617.4179057002;200628.4647914789
8354;25890;G04;298661.25706377794;313792.4939299809;288102.34936057014;127987.82722569554
8362;25920;G32;393646.57714862964;413590.1066809319;379729.54647428123;168692.68749286208
8366;25920;G04;234893.55701608027;246794.09639135073;226589.10061288052;100660.91694438693
8374;25950;G32;463029.6414918871;486488.3627547881;446659.63322088396;198425.9971924788
8378;25950;G04;280197.1769652521;294392.9581508822;270291.0506756822;120075.25926571108
8386;25980;G32;398595.71216660854;418789.98240420374;384503.70914941485;170813.5820602564
8390;25980;G04;269632.6772971565;283293.22351986426;260100.0496596135;115547.96512806739
8398;26010;G32;484824.8704602162;509387.81520129833;467684.3109188227;207766.0904706213
8402;26010;G04;275248.04194727325;289193.0824276104;265516.8880005486;117954.3646983168
8410;26040;G32;447516.00716036954;470188.7527730183;431694.4698717035;191777.80863938207
8414;26040;G04;343964.8766583928;361391.3553169923;331804.29908134986;147402.1693950784
8422;26070;G32;478257.7492940617;502487.9804221662;461349.36458160623;204951.82665399072
8426;26070;G04;310938.9183898302;326692.1850549898;299945.944701541;133249.27697643713
8434;26100;G32;367949.1455426974;386590.7521931865;354940.6251023315;157680.35040950935
8438;26100;G04;261447.56962826932;274693.4293123516;252204.31931829228;112040.33191025925
